"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"02/04/2025 13:00:00 - 02/04/2025 14:00:00","BZN|FI","Without sequence","-0.36","",""
"02/04/2025 14:00:00 - 02/04/2025 15:00:00","BZN|FI","Without sequence","-0.3","",""
"02/04/2025 15:00:00 - 02/04/2025 16:00:00","BZN|FI","Without sequence","-0.04","",""
"02/04/2025 16:00:00 - 02/04/2025 17:00:00","BZN|FI","Without sequence","2.26","",""
"02/04/2025 17:00:00 - 02/04/2025 18:00:00","BZN|FI","Without sequence","7.13","",""
"02/04/2025 18:00:00 - 02/04/2025 19:00:00","BZN|FI","Without sequence","3.43","",""
"02/04/2025 19:00:00 - 02/04/2025 20:00:00","BZN|FI","Without sequence","3.57","",""
"02/04/2025 20:00:00 - 02/04/2025 21:00:00","BZN|FI","Without sequence","3.17","",""
"02/04/2025 21:00:00 - 02/04/2025 22:00:00","BZN|FI","Without sequence","3.19","",""
"02/04/2025 22:00:00 - 02/04/2025 23:00:00","BZN|FI","Without sequence","2.78","",""
"02/04/2025 23:00:00 - 03/04/2025 00:00:00","BZN|FI","Without sequence","2.05","",""
"03/04/2025 00:00:00 - 03/04/2025 01:00:00","BZN|FI","Without sequence","1.44","",""
"03/04/2025 01:00:00 - 03/04/2025 02:00:00","BZN|FI","Without sequence","0.15","",""
"03/04/2025 02:00:00 - 03/04/2025 03:00:00","BZN|FI","Without sequence","0.01","",""
"03/04/2025 03:00:00 - 03/04/2025 04:00:00","BZN|FI","Without sequence","-0.01","",""
"03/04/2025 04:00:00 - 03/04/2025 05:00:00","BZN|FI","Without sequence","-0.01","",""
"03/04/2025 05:00:00 - 03/04/2025 06:00:00","BZN|FI","Without sequence","0.0","",""
"03/04/2025 06:00:00 - 03/04/2025 07:00:00","BZN|FI","Without sequence","0.45","",""
"03/04/2025 07:00:00 - 03/04/2025 08:00:00","BZN|FI","Without sequence","0.72","",""
"03/04/2025 08:00:00 - 03/04/2025 09:00:00","BZN|FI","Without sequence","0.05","",""
"03/04/2025 09:00:00 - 03/04/2025 10:00:00","BZN|FI","Without sequence","-0.02","",""
"03/04/2025 10:00:00 - 03/04/2025 11:00:00","BZN|FI","Without sequence","-0.01","",""
"03/04/2025 11:00:00 - 03/04/2025 12:00:00","BZN|FI","Without sequence","-1.05","",""
"03/04/2025 12:00:00 - 03/04/2025 13:00:00","BZN|FI","Without sequence","-2.93","",""
"03/04/2025 13:00:00 - 03/04/2025 14:00:00","BZN|FI","Without sequence","-6.01","",""
"03/04/2025 14:00:00 - 03/04/2025 15:00:00","BZN|FI","Without sequence","-4.04","",""
"03/04/2025 15:00:00 - 03/04/2025 16:00:00","BZN|FI","Without sequence","-2.53","",""
"03/04/2025 16:00:00 - 03/04/2025 17:00:00","BZN|FI","Without sequence","-2.39","",""
"03/04/2025 17:00:00 - 03/04/2025 18:00:00","BZN|FI","Without sequence","-2.97","",""
"03/04/2025 18:00:00 - 03/04/2025 19:00:00","BZN|FI","Without sequence","-2.12","",""
"03/04/2025 19:00:00 - 03/04/2025 20:00:00","BZN|FI","Without sequence","-2.02","",""
"03/04/2025 20:00:00 - 03/04/2025 21:00:00","BZN|FI","Without sequence","-2.03","",""
"03/04/2025 21:00:00 - 03/04/2025 22:00:00","BZN|FI","Without sequence","-2.42","",""
"03/04/2025 22:00:00 - 03/04/2025 23:00:00","BZN|FI","Without sequence","-2.43","",""
"03/04/2025 23:00:00 - 04/04/2025 00:00:00","BZN|FI","Without sequence","-1.78","",""
"04/04/2025 00:00:00 - 04/04/2025 01:00:00","BZN|FI","Without sequence","-3.01","",""
"04/04/2025 01:00:00 - 04/04/2025 02:00:00","BZN|FI","Without sequence","-2.46","",""
"04/04/2025 02:00:00 - 04/04/2025 03:00:00","BZN|FI","Without sequence","-5.0","",""
"04/04/2025 03:00:00 - 04/04/2025 04:00:00","BZN|FI","Without sequence","-5.0","",""
"04/04/2025 04:00:00 - 04/04/2025 05:00:00","BZN|FI","Without sequence","-4.54","",""
"04/04/2025 05:00:00 - 04/04/2025 06:00:00","BZN|FI","Without sequence","-2.46","",""
"04/04/2025 06:00:00 - 04/04/2025 07:00:00","BZN|FI","Without sequence","-1.4","",""
"04/04/2025 07:00:00 - 04/04/2025 08:00:00","BZN|FI","Without sequence","-0.56","",""
"04/04/2025 08:00:00 - 04/04/2025 09:00:00","BZN|FI","Without sequence","-0.2","",""
"04/04/2025 09:00:00 - 04/04/2025 10:00:00","BZN|FI","Without sequence","-0.74","",""
"04/04/2025 10:00:00 - 04/04/2025 11:00:00","BZN|FI","Without sequence","-0.21","",""
"04/04/2025 11:00:00 - 04/04/2025 12:00:00","BZN|FI","Without sequence","-0.11","",""
"04/04/2025 12:00:00 - 04/04/2025 13:00:00","BZN|FI","Without sequence","-0.88","",""
"04/04/2025 13:00:00 - 04/04/2025 14:00:00","BZN|FI","Without sequence","-1.0","",""
"04/04/2025 14:00:00 - 04/04/2025 15:00:00","BZN|FI","Without sequence","-1.05","",""
"04/04/2025 15:00:00 - 04/04/2025 16:00:00","BZN|FI","Without sequence","-0.21","",""
"04/04/2025 16:00:00 - 04/04/2025 17:00:00","BZN|FI","Without sequence","0.0","",""
"04/04/2025 17:00:00 - 04/04/2025 18:00:00","BZN|FI","Without sequence","0.13","",""
"04/04/2025 18:00:00 - 04/04/2025 19:00:00","BZN|FI","Without sequence","2.28","",""
"04/04/2025 19:00:00 - 04/04/2025 20:00:00","BZN|FI","Without sequence","2.88","",""
"04/04/2025 20:00:00 - 04/04/2025 21:00:00","BZN|FI","Without sequence","3.01","",""
"04/04/2025 21:00:00 - 04/04/2025 22:00:00","BZN|FI","Without sequence","3.0","",""
"04/04/2025 22:00:00 - 04/04/2025 23:00:00","BZN|FI","Without sequence","2.83","",""
"04/04/2025 23:00:00 - 05/04/2025 00:00:00","BZN|FI","Without sequence","3.01","",""
"05/04/2025 00:00:00 - 05/04/2025 01:00:00","BZN|FI","Without sequence","-0.01","",""
"05/04/2025 01:00:00 - 05/04/2025 02:00:00","BZN|FI","Without sequence","0.0","",""
"05/04/2025 02:00:00 - 05/04/2025 03:00:00","BZN|FI","Without sequence","0.01","",""
"05/04/2025 03:00:00 - 05/04/2025 04:00:00","BZN|FI","Without sequence","1.51","",""
"05/04/2025 04:00:00 - 05/04/2025 05:00:00","BZN|FI","Without sequence","2.76","",""
"05/04/2025 05:00:00 - 05/04/2025 06:00:00","BZN|FI","Without sequence","4.68","",""
"05/04/2025 06:00:00 - 05/04/2025 07:00:00","BZN|FI","Without sequence","6.7","",""
"05/04/2025 07:00:00 - 05/04/2025 08:00:00","BZN|FI","Without sequence","8.71","",""
"05/04/2025 08:00:00 - 05/04/2025 09:00:00","BZN|FI","Without sequence","12.47","",""
"05/04/2025 09:00:00 - 05/04/2025 10:00:00","BZN|FI","Without sequence","6.46","",""
"05/04/2025 10:00:00 - 05/04/2025 11:00:00","BZN|FI","Without sequence","3.76","",""
"05/04/2025 11:00:00 - 05/04/2025 12:00:00","BZN|FI","Without sequence","1.77","",""
"05/04/2025 12:00:00 - 05/04/2025 13:00:00","BZN|FI","Without sequence","-0.02","",""
"05/04/2025 13:00:00 - 05/04/2025 14:00:00","BZN|FI","Without sequence","-0.02","",""
"05/04/2025 14:00:00 - 05/04/2025 15:00:00","BZN|FI","Without sequence","-0.01","",""
"05/04/2025 15:00:00 - 05/04/2025 16:00:00","BZN|FI","Without sequence","0.04","",""
"05/04/2025 16:00:00 - 05/04/2025 17:00:00","BZN|FI","Without sequence","3.5","",""
"05/04/2025 17:00:00 - 05/04/2025 18:00:00","BZN|FI","Without sequence","14.78","",""
"05/04/2025 18:00:00 - 05/04/2025 19:00:00","BZN|FI","Without sequence","56.5","",""
"05/04/2025 19:00:00 - 05/04/2025 20:00:00","BZN|FI","Without sequence","76.81","",""
"05/04/2025 20:00:00 - 05/04/2025 21:00:00","BZN|FI","Without sequence","55.6","",""
"05/04/2025 21:00:00 - 05/04/2025 22:00:00","BZN|FI","Without sequence","64.32","",""
"05/04/2025 22:00:00 - 05/04/2025 23:00:00","BZN|FI","Without sequence","59.69","",""
"05/04/2025 23:00:00 - 06/04/2025 00:00:00","BZN|FI","Without sequence","38.99","",""
"06/04/2025 00:00:00 - 06/04/2025 01:00:00","BZN|FI","Without sequence","66.09","",""
"06/04/2025 01:00:00 - 06/04/2025 02:00:00","BZN|FI","Without sequence","51.66","",""
"06/04/2025 02:00:00 - 06/04/2025 03:00:00","BZN|FI","Without sequence","54.31","",""
"06/04/2025 03:00:00 - 06/04/2025 04:00:00","BZN|FI","Without sequence","34.92","",""
"06/04/2025 04:00:00 - 06/04/2025 05:00:00","BZN|FI","Without sequence","29.89","",""
"06/04/2025 05:00:00 - 06/04/2025 06:00:00","BZN|FI","Without sequence","37.37","",""
"06/04/2025 06:00:00 - 06/04/2025 07:00:00","BZN|FI","Without sequence","39.97","",""
"06/04/2025 07:00:00 - 06/04/2025 08:00:00","BZN|FI","Without sequence","86.04","",""
"06/04/2025 08:00:00 - 06/04/2025 09:00:00","BZN|FI","Without sequence","59.98","",""
"06/04/2025 09:00:00 - 06/04/2025 10:00:00","BZN|FI","Without sequence","40.0","",""
"06/04/2025 10:00:00 - 06/04/2025 11:00:00","BZN|FI","Without sequence","42.81","",""
"06/04/2025 11:00:00 - 06/04/2025 12:00:00","BZN|FI","Without sequence","48.24","",""
"06/04/2025 12:00:00 - 06/04/2025 13:00:00","BZN|FI","Without sequence","44.97","",""
"06/04/2025 13:00:00 - 06/04/2025 14:00:00","BZN|FI","Without sequence","29.88","",""
"06/04/2025 14:00:00 - 06/04/2025 15:00:00","BZN|FI","Without sequence","19.99","",""
"06/04/2025 15:00:00 - 06/04/2025 16:00:00","BZN|FI","Without sequence","19.99","",""
"06/04/2025 16:00:00 - 06/04/2025 17:00:00","BZN|FI","Without sequence","14.2","",""
"06/04/2025 17:00:00 - 06/04/2025 18:00:00","BZN|FI","Without sequence","31.06","",""
"06/04/2025 18:00:00 - 06/04/2025 19:00:00","BZN|FI","Without sequence","81.17","",""
"06/04/2025 19:00:00 - 06/04/2025 20:00:00","BZN|FI","Without sequence","126.39","",""
"06/04/2025 20:00:00 - 06/04/2025 21:00:00","BZN|FI","Without sequence","78.78","",""
"06/04/2025 21:00:00 - 06/04/2025 22:00:00","BZN|FI","Without sequence","80.0","",""
"06/04/2025 22:00:00 - 06/04/2025 23:00:00","BZN|FI","Without sequence","69.91","",""
"06/04/2025 23:00:00 - 07/04/2025 00:00:00","BZN|FI","Without sequence","24.94","",""
"07/04/2025 00:00:00 - 07/04/2025 01:00:00","BZN|FI","Without sequence","6.19","",""
"07/04/2025 01:00:00 - 07/04/2025 02:00:00","BZN|FI","Without sequence","6.85","",""
"07/04/2025 02:00:00 - 07/04/2025 03:00:00","BZN|FI","Without sequence","7.1","",""
"07/04/2025 03:00:00 - 07/04/2025 04:00:00","BZN|FI","Without sequence","7.62","",""
"07/04/2025 04:00:00 - 07/04/2025 05:00:00","BZN|FI","Without sequence","9.27","",""
"07/04/2025 05:00:00 - 07/04/2025 06:00:00","BZN|FI","Without sequence","35.2","",""
"07/04/2025 06:00:00 - 07/04/2025 07:00:00","BZN|FI","Without sequence","49.97","",""
"07/04/2025 07:00:00 - 07/04/2025 08:00:00","BZN|FI","Without sequence","182.83","",""
"07/04/2025 08:00:00 - 07/04/2025 09:00:00","BZN|FI","Without sequence","152.73","",""
"07/04/2025 09:00:00 - 07/04/2025 10:00:00","BZN|FI","Without sequence","107.84","",""
"07/04/2025 10:00:00 - 07/04/2025 11:00:00","BZN|FI","Without sequence","60.87","",""
"07/04/2025 11:00:00 - 07/04/2025 12:00:00","BZN|FI","Without sequence","50.74","",""
"07/04/2025 12:00:00 - 07/04/2025 13:00:00","BZN|FI","Without sequence","40.06","",""
"07/04/2025 13:00:00 - 07/04/2025 14:00:00","BZN|FI","Without sequence","18.33","",""
"07/04/2025 14:00:00 - 07/04/2025 15:00:00","BZN|FI","Without sequence","36.81","",""
"07/04/2025 15:00:00 - 07/04/2025 16:00:00","BZN|FI","Without sequence","49.27","",""
"07/04/2025 16:00:00 - 07/04/2025 17:00:00","BZN|FI","Without sequence","52.97","",""
"07/04/2025 17:00:00 - 07/04/2025 18:00:00","BZN|FI","Without sequence","98.98","",""
"07/04/2025 18:00:00 - 07/04/2025 19:00:00","BZN|FI","Without sequence","127.35","",""
"07/04/2025 19:00:00 - 07/04/2025 20:00:00","BZN|FI","Without sequence","168.18","",""
"07/04/2025 20:00:00 - 07/04/2025 21:00:00","BZN|FI","Without sequence","164.67","",""
"07/04/2025 21:00:00 - 07/04/2025 22:00:00","BZN|FI","Without sequence","134.63","",""
"07/04/2025 22:00:00 - 07/04/2025 23:00:00","BZN|FI","Without sequence","117.69","",""
"07/04/2025 23:00:00 - 08/04/2025 00:00:00","BZN|FI","Without sequence","60.88","",""
"08/04/2025 00:00:00 - 08/04/2025 01:00:00","BZN|FI","Without sequence","84.26","",""
"08/04/2025 01:00:00 - 08/04/2025 02:00:00","BZN|FI","Without sequence","66.08","",""
"08/04/2025 02:00:00 - 08/04/2025 03:00:00","BZN|FI","Without sequence","67.85","",""
"08/04/2025 03:00:00 - 08/04/2025 04:00:00","BZN|FI","Without sequence","68.48","",""
"08/04/2025 04:00:00 - 08/04/2025 05:00:00","BZN|FI","Without sequence","66.42","",""
"08/04/2025 05:00:00 - 08/04/2025 06:00:00","BZN|FI","Without sequence","111.75","",""
"08/04/2025 06:00:00 - 08/04/2025 07:00:00","BZN|FI","Without sequence","140.85","",""
"08/04/2025 07:00:00 - 08/04/2025 08:00:00","BZN|FI","Without sequence","181.55","",""
"08/04/2025 08:00:00 - 08/04/2025 09:00:00","BZN|FI","Without sequence","136.78","",""
"08/04/2025 09:00:00 - 08/04/2025 10:00:00","BZN|FI","Without sequence","64.88","",""
"08/04/2025 10:00:00 - 08/04/2025 11:00:00","BZN|FI","Without sequence","38.94","",""
"08/04/2025 11:00:00 - 08/04/2025 12:00:00","BZN|FI","Without sequence","16.43","",""
"08/04/2025 12:00:00 - 08/04/2025 13:00:00","BZN|FI","Without sequence","12.02","",""
"08/04/2025 13:00:00 - 08/04/2025 14:00:00","BZN|FI","Without sequence","8.22","",""
"08/04/2025 14:00:00 - 08/04/2025 15:00:00","BZN|FI","Without sequence","10.63","",""
"08/04/2025 15:00:00 - 08/04/2025 16:00:00","BZN|FI","Without sequence","11.64","",""
"08/04/2025 16:00:00 - 08/04/2025 17:00:00","BZN|FI","Without sequence","5.87","",""
"08/04/2025 17:00:00 - 08/04/2025 18:00:00","BZN|FI","Without sequence","3.44","",""
"08/04/2025 18:00:00 - 08/04/2025 19:00:00","BZN|FI","Without sequence","2.73","",""
"08/04/2025 19:00:00 - 08/04/2025 20:00:00","BZN|FI","Without sequence","2.19","",""
"08/04/2025 20:00:00 - 08/04/2025 21:00:00","BZN|FI","Without sequence","1.27","",""
"08/04/2025 21:00:00 - 08/04/2025 22:00:00","BZN|FI","Without sequence","1.04","",""
"08/04/2025 22:00:00 - 08/04/2025 23:00:00","BZN|FI","Without sequence","-0.03","",""
"08/04/2025 23:00:00 - 09/04/2025 00:00:00","BZN|FI","Without sequence","-0.1","",""
"09/04/2025 00:00:00 - 09/04/2025 01:00:00","BZN|FI","Without sequence","-0.02","",""
"09/04/2025 01:00:00 - 09/04/2025 02:00:00","BZN|FI","Without sequence","-0.01","",""
"09/04/2025 02:00:00 - 09/04/2025 03:00:00","BZN|FI","Without sequence","0.0","",""
"09/04/2025 03:00:00 - 09/04/2025 04:00:00","BZN|FI","Without sequence","0.0","",""
"09/04/2025 04:00:00 - 09/04/2025 05:00:00","BZN|FI","Without sequence","0.0","",""
"09/04/2025 05:00:00 - 09/04/2025 06:00:00","BZN|FI","Without sequence","0.0","",""
"09/04/2025 06:00:00 - 09/04/2025 07:00:00","BZN|FI","Without sequence","-0.01","",""
"09/04/2025 07:00:00 - 09/04/2025 08:00:00","BZN|FI","Without sequence","0.1","",""
"09/04/2025 08:00:00 - 09/04/2025 09:00:00","BZN|FI","Without sequence","0.73","",""
"09/04/2025 09:00:00 - 09/04/2025 10:00:00","BZN|FI","Without sequence","1.24","",""
"09/04/2025 10:00:00 - 09/04/2025 11:00:00","BZN|FI","Without sequence","2.86","",""
"09/04/2025 11:00:00 - 09/04/2025 12:00:00","BZN|FI","Without sequence","3.49","",""
"09/04/2025 12:00:00 - 09/04/2025 13:00:00","BZN|FI","Without sequence","0.2","",""
"09/04/2025 13:00:00 - 09/04/2025 14:00:00","BZN|FI","Without sequence","-0.01","",""
"09/04/2025 14:00:00 - 09/04/2025 15:00:00","BZN|FI","Without sequence","0.0","",""
"09/04/2025 15:00:00 - 09/04/2025 16:00:00","BZN|FI","Without sequence","0.01","",""
"09/04/2025 16:00:00 - 09/04/2025 17:00:00","BZN|FI","Without sequence","1.23","",""
"09/04/2025 17:00:00 - 09/04/2025 18:00:00","BZN|FI","Without sequence","2.41","",""
"09/04/2025 18:00:00 - 09/04/2025 19:00:00","BZN|FI","Without sequence","2.82","",""
"09/04/2025 19:00:00 - 09/04/2025 20:00:00","BZN|FI","Without sequence","1.26","",""
"09/04/2025 20:00:00 - 09/04/2025 21:00:00","BZN|FI","Without sequence","1.26","",""
"09/04/2025 21:00:00 - 09/04/2025 22:00:00","BZN|FI","Without sequence","1.86","",""
"09/04/2025 22:00:00 - 09/04/2025 23:00:00","BZN|FI","Without sequence","2.97","",""
"09/04/2025 23:00:00 - 10/04/2025 00:00:00","BZN|FI","Without sequence","2.25","",""
"10/04/2025 00:00:00 - 10/04/2025 01:00:00","BZN|FI","Without sequence","4.19","",""
"10/04/2025 01:00:00 - 10/04/2025 02:00:00","BZN|FI","Without sequence","5.23","",""
"10/04/2025 02:00:00 - 10/04/2025 03:00:00","BZN|FI","Without sequence","7.78","",""
"10/04/2025 03:00:00 - 10/04/2025 04:00:00","BZN|FI","Without sequence","8.01","",""
"10/04/2025 04:00:00 - 10/04/2025 05:00:00","BZN|FI","Without sequence","11.2","",""
"10/04/2025 05:00:00 - 10/04/2025 06:00:00","BZN|FI","Without sequence","43.78","",""
"10/04/2025 06:00:00 - 10/04/2025 07:00:00","BZN|FI","Without sequence","129.99","",""
"10/04/2025 07:00:00 - 10/04/2025 08:00:00","BZN|FI","Without sequence","180.62","",""
"10/04/2025 08:00:00 - 10/04/2025 09:00:00","BZN|FI","Without sequence","140.8","",""
"10/04/2025 09:00:00 - 10/04/2025 10:00:00","BZN|FI","Without sequence","126.05","",""
"10/04/2025 10:00:00 - 10/04/2025 11:00:00","BZN|FI","Without sequence","80.0","",""
"10/04/2025 11:00:00 - 10/04/2025 12:00:00","BZN|FI","Without sequence","59.5","",""
"10/04/2025 12:00:00 - 10/04/2025 13:00:00","BZN|FI","Without sequence","44.94","",""
"10/04/2025 13:00:00 - 10/04/2025 14:00:00","BZN|FI","Without sequence","19.96","",""
"10/04/2025 14:00:00 - 10/04/2025 15:00:00","BZN|FI","Without sequence","3.5","",""
"10/04/2025 15:00:00 - 10/04/2025 16:00:00","BZN|FI","Without sequence","7.08","",""
"10/04/2025 16:00:00 - 10/04/2025 17:00:00","BZN|FI","Without sequence","8.68","",""
"10/04/2025 17:00:00 - 10/04/2025 18:00:00","BZN|FI","Without sequence","10.15","",""
"10/04/2025 18:00:00 - 10/04/2025 19:00:00","BZN|FI","Without sequence","10.19","",""
"10/04/2025 19:00:00 - 10/04/2025 20:00:00","BZN|FI","Without sequence","10.1","",""
"10/04/2025 20:00:00 - 10/04/2025 21:00:00","BZN|FI","Without sequence","9.14","",""
"10/04/2025 21:00:00 - 10/04/2025 22:00:00","BZN|FI","Without sequence","8.87","",""
"10/04/2025 22:00:00 - 10/04/2025 23:00:00","BZN|FI","Without sequence","7.95","",""
"10/04/2025 23:00:00 - 11/04/2025 00:00:00","BZN|FI","Without sequence","6.15","",""
"11/04/2025 00:00:00 - 11/04/2025 01:00:00","BZN|FI","Without sequence","5.26","",""
"11/04/2025 01:00:00 - 11/04/2025 02:00:00","BZN|FI","Without sequence","4.69","",""
"11/04/2025 02:00:00 - 11/04/2025 03:00:00","BZN|FI","Without sequence","4.75","",""
"11/04/2025 03:00:00 - 11/04/2025 04:00:00","BZN|FI","Without sequence","4.4","",""
"11/04/2025 04:00:00 - 11/04/2025 05:00:00","BZN|FI","Without sequence","4.89","",""
"11/04/2025 05:00:00 - 11/04/2025 06:00:00","BZN|FI","Without sequence","8.2","",""
"11/04/2025 06:00:00 - 11/04/2025 07:00:00","BZN|FI","Without sequence","13.67","",""
"11/04/2025 07:00:00 - 11/04/2025 08:00:00","BZN|FI","Without sequence","45.16","",""
"11/04/2025 08:00:00 - 11/04/2025 09:00:00","BZN|FI","Without sequence","48.46","",""
"11/04/2025 09:00:00 - 11/04/2025 10:00:00","BZN|FI","Without sequence","41.55","",""
"11/04/2025 10:00:00 - 11/04/2025 11:00:00","BZN|FI","Without sequence","30.58","",""
"11/04/2025 11:00:00 - 11/04/2025 12:00:00","BZN|FI","Without sequence","29.99","",""
"11/04/2025 12:00:00 - 11/04/2025 13:00:00","BZN|FI","Without sequence","18.16","",""
"11/04/2025 13:00:00 - 11/04/2025 14:00:00","BZN|FI","Without sequence","10.07","",""
"11/04/2025 14:00:00 - 11/04/2025 15:00:00","BZN|FI","Without sequence","9.09","",""
"11/04/2025 15:00:00 - 11/04/2025 16:00:00","BZN|FI","Without sequence","12.21","",""
"11/04/2025 16:00:00 - 11/04/2025 17:00:00","BZN|FI","Without sequence","30.01","",""
"11/04/2025 17:00:00 - 11/04/2025 18:00:00","BZN|FI","Without sequence","75.95","",""
"11/04/2025 18:00:00 - 11/04/2025 19:00:00","BZN|FI","Without sequence","129.99","",""
"11/04/2025 19:00:00 - 11/04/2025 20:00:00","BZN|FI","Without sequence","182.95","",""
"11/04/2025 20:00:00 - 11/04/2025 21:00:00","BZN|FI","Without sequence","176.85","",""
"11/04/2025 21:00:00 - 11/04/2025 22:00:00","BZN|FI","Without sequence","140.08","",""
"11/04/2025 22:00:00 - 11/04/2025 23:00:00","BZN|FI","Without sequence","73.49","",""
"11/04/2025 23:00:00 - 12/04/2025 00:00:00","BZN|FI","Without sequence","9.86","",""
"12/04/2025 00:00:00 - 12/04/2025 01:00:00","BZN|FI","Without sequence","8.79","",""
"12/04/2025 01:00:00 - 12/04/2025 02:00:00","BZN|FI","Without sequence","8.41","",""
"12/04/2025 02:00:00 - 12/04/2025 03:00:00","BZN|FI","Without sequence","6.82","",""
"12/04/2025 03:00:00 - 12/04/2025 04:00:00","BZN|FI","Without sequence","6.83","",""
"12/04/2025 04:00:00 - 12/04/2025 05:00:00","BZN|FI","Without sequence","6.94","",""
"12/04/2025 05:00:00 - 12/04/2025 06:00:00","BZN|FI","Without sequence","6.79","",""
"12/04/2025 06:00:00 - 12/04/2025 07:00:00","BZN|FI","Without sequence","5.67","",""
"12/04/2025 07:00:00 - 12/04/2025 08:00:00","BZN|FI","Without sequence","6.65","",""
"12/04/2025 08:00:00 - 12/04/2025 09:00:00","BZN|FI","Without sequence","2.4","",""
"12/04/2025 09:00:00 - 12/04/2025 10:00:00","BZN|FI","Without sequence","2.57","",""
"12/04/2025 10:00:00 - 12/04/2025 11:00:00","BZN|FI","Without sequence","2.35","",""
"12/04/2025 11:00:00 - 12/04/2025 12:00:00","BZN|FI","Without sequence","0.0","",""
"12/04/2025 12:00:00 - 12/04/2025 13:00:00","BZN|FI","Without sequence","-0.21","",""
"12/04/2025 13:00:00 - 12/04/2025 14:00:00","BZN|FI","Without sequence","-0.2","",""
"12/04/2025 14:00:00 - 12/04/2025 15:00:00","BZN|FI","Without sequence","-0.01","",""
"12/04/2025 15:00:00 - 12/04/2025 16:00:00","BZN|FI","Without sequence","0.0","",""
"12/04/2025 16:00:00 - 12/04/2025 17:00:00","BZN|FI","Without sequence","1.99","",""
"12/04/2025 17:00:00 - 12/04/2025 18:00:00","BZN|FI","Without sequence","4.69","",""
"12/04/2025 18:00:00 - 12/04/2025 19:00:00","BZN|FI","Without sequence","4.5","",""
"12/04/2025 19:00:00 - 12/04/2025 20:00:00","BZN|FI","Without sequence","4.54","",""
"12/04/2025 20:00:00 - 12/04/2025 21:00:00","BZN|FI","Without sequence","4.8","",""
"12/04/2025 21:00:00 - 12/04/2025 22:00:00","BZN|FI","Without sequence","4.62","",""
"12/04/2025 22:00:00 - 12/04/2025 23:00:00","BZN|FI","Without sequence","4.28","",""
"12/04/2025 23:00:00 - 13/04/2025 00:00:00","BZN|FI","Without sequence","3.49","",""
"13/04/2025 00:00:00 - 13/04/2025 01:00:00","BZN|FI","Without sequence","3.83","",""
"13/04/2025 01:00:00 - 13/04/2025 02:00:00","BZN|FI","Without sequence","3.01","",""
"13/04/2025 02:00:00 - 13/04/2025 03:00:00","BZN|FI","Without sequence","2.99","",""
"13/04/2025 03:00:00 - 13/04/2025 04:00:00","BZN|FI","Without sequence","3.0","",""
"13/04/2025 04:00:00 - 13/04/2025 05:00:00","BZN|FI","Without sequence","2.99","",""
"13/04/2025 05:00:00 - 13/04/2025 06:00:00","BZN|FI","Without sequence","2.87","",""
"13/04/2025 06:00:00 - 13/04/2025 07:00:00","BZN|FI","Without sequence","3.01","",""
"13/04/2025 07:00:00 - 13/04/2025 08:00:00","BZN|FI","Without sequence","3.82","",""
"13/04/2025 08:00:00 - 13/04/2025 09:00:00","BZN|FI","Without sequence","6.13","",""
"13/04/2025 09:00:00 - 13/04/2025 10:00:00","BZN|FI","Without sequence","5.5","",""
"13/04/2025 10:00:00 - 13/04/2025 11:00:00","BZN|FI","Without sequence","2.64","",""
"13/04/2025 11:00:00 - 13/04/2025 12:00:00","BZN|FI","Without sequence","0.13","",""
"13/04/2025 12:00:00 - 13/04/2025 13:00:00","BZN|FI","Without sequence","-1.37","",""
"13/04/2025 13:00:00 - 13/04/2025 14:00:00","BZN|FI","Without sequence","-2.7","",""
"13/04/2025 14:00:00 - 13/04/2025 15:00:00","BZN|FI","Without sequence","-2.07","",""
"13/04/2025 15:00:00 - 13/04/2025 16:00:00","BZN|FI","Without sequence","-0.2","",""
"13/04/2025 16:00:00 - 13/04/2025 17:00:00","BZN|FI","Without sequence","2.46","",""
"13/04/2025 17:00:00 - 13/04/2025 18:00:00","BZN|FI","Without sequence","5.87","",""
"13/04/2025 18:00:00 - 13/04/2025 19:00:00","BZN|FI","Without sequence","3.91","",""
"13/04/2025 19:00:00 - 13/04/2025 20:00:00","BZN|FI","Without sequence","3.0","",""
"13/04/2025 20:00:00 - 13/04/2025 21:00:00","BZN|FI","Without sequence","2.05","",""
"13/04/2025 21:00:00 - 13/04/2025 22:00:00","BZN|FI","Without sequence","1.74","",""
"13/04/2025 22:00:00 - 13/04/2025 23:00:00","BZN|FI","Without sequence","1.23","",""
"13/04/2025 23:00:00 - 14/04/2025 00:00:00","BZN|FI","Without sequence","0.0","",""
"14/04/2025 00:00:00 - 14/04/2025 01:00:00","BZN|FI","Without sequence","1.68","",""
"14/04/2025 01:00:00 - 14/04/2025 02:00:00","BZN|FI","Without sequence","1.25","",""
"14/04/2025 02:00:00 - 14/04/2025 03:00:00","BZN|FI","Without sequence","0.91","",""
"14/04/2025 03:00:00 - 14/04/2025 04:00:00","BZN|FI","Without sequence","1.25","",""
"14/04/2025 04:00:00 - 14/04/2025 05:00:00","BZN|FI","Without sequence","1.5","",""
"14/04/2025 05:00:00 - 14/04/2025 06:00:00","BZN|FI","Without sequence","2.37","",""
"14/04/2025 06:00:00 - 14/04/2025 07:00:00","BZN|FI","Without sequence","2.95","",""
"14/04/2025 07:00:00 - 14/04/2025 08:00:00","BZN|FI","Without sequence","4.4","",""
