"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"11/02/2020 19:00:00 - 11/02/2020 20:00:00","BZN|FI","Without sequence","13.73","",""
"11/02/2020 20:00:00 - 11/02/2020 21:00:00","BZN|FI","Without sequence","12.94","",""
"11/02/2020 21:00:00 - 11/02/2020 22:00:00","BZN|FI","Without sequence","12.22","",""
"11/02/2020 22:00:00 - 11/02/2020 23:00:00","BZN|FI","Without sequence","11.92","",""
"11/02/2020 23:00:00 - 12/02/2020 00:00:00","BZN|FI","Without sequence","9.58","",""
"12/02/2020 00:00:00 - 12/02/2020 01:00:00","BZN|FI","Without sequence","11.32","",""
"12/02/2020 01:00:00 - 12/02/2020 02:00:00","BZN|FI","Without sequence","11.2","",""
"12/02/2020 02:00:00 - 12/02/2020 03:00:00","BZN|FI","Without sequence","11.13","",""
"12/02/2020 03:00:00 - 12/02/2020 04:00:00","BZN|FI","Without sequence","11.21","",""
"12/02/2020 04:00:00 - 12/02/2020 05:00:00","BZN|FI","Without sequence","11.55","",""
"12/02/2020 05:00:00 - 12/02/2020 06:00:00","BZN|FI","Without sequence","33.65","",""
"12/02/2020 06:00:00 - 12/02/2020 07:00:00","BZN|FI","Without sequence","63.31","",""
"12/02/2020 07:00:00 - 12/02/2020 08:00:00","BZN|FI","Without sequence","77.28","",""
"12/02/2020 08:00:00 - 12/02/2020 09:00:00","BZN|FI","Without sequence","52.77","",""
"12/02/2020 09:00:00 - 12/02/2020 10:00:00","BZN|FI","Without sequence","51.81","",""
"12/02/2020 10:00:00 - 12/02/2020 11:00:00","BZN|FI","Without sequence","54.91","",""
"12/02/2020 11:00:00 - 12/02/2020 12:00:00","BZN|FI","Without sequence","46.7","",""
"12/02/2020 12:00:00 - 12/02/2020 13:00:00","BZN|FI","Without sequence","46.15","",""
"12/02/2020 13:00:00 - 12/02/2020 14:00:00","BZN|FI","Without sequence","46.27","",""
"12/02/2020 14:00:00 - 12/02/2020 15:00:00","BZN|FI","Without sequence","46.78","",""
"12/02/2020 15:00:00 - 12/02/2020 16:00:00","BZN|FI","Without sequence","48.04","",""
"12/02/2020 16:00:00 - 12/02/2020 17:00:00","BZN|FI","Without sequence","64.93","",""
"12/02/2020 17:00:00 - 12/02/2020 18:00:00","BZN|FI","Without sequence","64.81","",""
"12/02/2020 18:00:00 - 12/02/2020 19:00:00","BZN|FI","Without sequence","64.98","",""
"12/02/2020 19:00:00 - 12/02/2020 20:00:00","BZN|FI","Without sequence","46.51","",""
"12/02/2020 20:00:00 - 12/02/2020 21:00:00","BZN|FI","Without sequence","36.72","",""
"12/02/2020 21:00:00 - 12/02/2020 22:00:00","BZN|FI","Without sequence","42.06","",""
"12/02/2020 22:00:00 - 12/02/2020 23:00:00","BZN|FI","Without sequence","21.81","",""
"12/02/2020 23:00:00 - 13/02/2020 00:00:00","BZN|FI","Without sequence","16.61","",""
"13/02/2020 00:00:00 - 13/02/2020 01:00:00","BZN|FI","Without sequence","15.99","",""
"13/02/2020 01:00:00 - 13/02/2020 02:00:00","BZN|FI","Without sequence","15.93","",""
"13/02/2020 02:00:00 - 13/02/2020 03:00:00","BZN|FI","Without sequence","15.92","",""
"13/02/2020 03:00:00 - 13/02/2020 04:00:00","BZN|FI","Without sequence","16.92","",""
"13/02/2020 04:00:00 - 13/02/2020 05:00:00","BZN|FI","Without sequence","24.78","",""
"13/02/2020 05:00:00 - 13/02/2020 06:00:00","BZN|FI","Without sequence","54.95","",""
"13/02/2020 06:00:00 - 13/02/2020 07:00:00","BZN|FI","Without sequence","63.37","",""
"13/02/2020 07:00:00 - 13/02/2020 08:00:00","BZN|FI","Without sequence","58.15","",""
"13/02/2020 08:00:00 - 13/02/2020 09:00:00","BZN|FI","Without sequence","51.47","",""
"13/02/2020 09:00:00 - 13/02/2020 10:00:00","BZN|FI","Without sequence","51.64","",""
"13/02/2020 10:00:00 - 13/02/2020 11:00:00","BZN|FI","Without sequence","52.85","",""
"13/02/2020 11:00:00 - 13/02/2020 12:00:00","BZN|FI","Without sequence","27.95","",""
"13/02/2020 12:00:00 - 13/02/2020 13:00:00","BZN|FI","Without sequence","24.05","",""
"13/02/2020 13:00:00 - 13/02/2020 14:00:00","BZN|FI","Without sequence","32.02","",""
"13/02/2020 14:00:00 - 13/02/2020 15:00:00","BZN|FI","Without sequence","49.99","",""
"13/02/2020 15:00:00 - 13/02/2020 16:00:00","BZN|FI","Without sequence","46.74","",""
"13/02/2020 16:00:00 - 13/02/2020 17:00:00","BZN|FI","Without sequence","59.07","",""
"13/02/2020 17:00:00 - 13/02/2020 18:00:00","BZN|FI","Without sequence","59.03","",""
"13/02/2020 18:00:00 - 13/02/2020 19:00:00","BZN|FI","Without sequence","64.98","",""
"13/02/2020 19:00:00 - 13/02/2020 20:00:00","BZN|FI","Without sequence","44.83","",""
"13/02/2020 20:00:00 - 13/02/2020 21:00:00","BZN|FI","Without sequence","40.95","",""
"13/02/2020 21:00:00 - 13/02/2020 22:00:00","BZN|FI","Without sequence","36.72","",""
"13/02/2020 22:00:00 - 13/02/2020 23:00:00","BZN|FI","Without sequence","21.64","",""
"13/02/2020 23:00:00 - 14/02/2020 00:00:00","BZN|FI","Without sequence","18.51","",""
"14/02/2020 00:00:00 - 14/02/2020 01:00:00","BZN|FI","Without sequence","17.61","",""
"14/02/2020 01:00:00 - 14/02/2020 02:00:00","BZN|FI","Without sequence","26.7","",""
"14/02/2020 02:00:00 - 14/02/2020 03:00:00","BZN|FI","Without sequence","23.3","",""
"14/02/2020 03:00:00 - 14/02/2020 04:00:00","BZN|FI","Without sequence","27.01","",""
"14/02/2020 04:00:00 - 14/02/2020 05:00:00","BZN|FI","Without sequence","28.35","",""
"14/02/2020 05:00:00 - 14/02/2020 06:00:00","BZN|FI","Without sequence","49.82","",""
"14/02/2020 06:00:00 - 14/02/2020 07:00:00","BZN|FI","Without sequence","63.39","",""
"14/02/2020 07:00:00 - 14/02/2020 08:00:00","BZN|FI","Without sequence","70.92","",""
"14/02/2020 08:00:00 - 14/02/2020 09:00:00","BZN|FI","Without sequence","58.94","",""
"14/02/2020 09:00:00 - 14/02/2020 10:00:00","BZN|FI","Without sequence","64.45","",""
"14/02/2020 10:00:00 - 14/02/2020 11:00:00","BZN|FI","Without sequence","62.69","",""
"14/02/2020 11:00:00 - 14/02/2020 12:00:00","BZN|FI","Without sequence","41.44","",""
"14/02/2020 12:00:00 - 14/02/2020 13:00:00","BZN|FI","Without sequence","39.28","",""
"14/02/2020 13:00:00 - 14/02/2020 14:00:00","BZN|FI","Without sequence","36.37","",""
"14/02/2020 14:00:00 - 14/02/2020 15:00:00","BZN|FI","Without sequence","46.78","",""
"14/02/2020 15:00:00 - 14/02/2020 16:00:00","BZN|FI","Without sequence","46.74","",""
"14/02/2020 16:00:00 - 14/02/2020 17:00:00","BZN|FI","Without sequence","59.1","",""
"14/02/2020 17:00:00 - 14/02/2020 18:00:00","BZN|FI","Without sequence","59.77","",""
"14/02/2020 18:00:00 - 14/02/2020 19:00:00","BZN|FI","Without sequence","54.98","",""
"14/02/2020 19:00:00 - 14/02/2020 20:00:00","BZN|FI","Without sequence","31.04","",""
"14/02/2020 20:00:00 - 14/02/2020 21:00:00","BZN|FI","Without sequence","19.46","",""
"14/02/2020 21:00:00 - 14/02/2020 22:00:00","BZN|FI","Without sequence","25.54","",""
"14/02/2020 22:00:00 - 14/02/2020 23:00:00","BZN|FI","Without sequence","23.76","",""
"14/02/2020 23:00:00 - 15/02/2020 00:00:00","BZN|FI","Without sequence","21.16","",""
"15/02/2020 00:00:00 - 15/02/2020 01:00:00","BZN|FI","Without sequence","13.91","",""
"15/02/2020 01:00:00 - 15/02/2020 02:00:00","BZN|FI","Without sequence","11.47","",""
"15/02/2020 02:00:00 - 15/02/2020 03:00:00","BZN|FI","Without sequence","11.25","",""
"15/02/2020 03:00:00 - 15/02/2020 04:00:00","BZN|FI","Without sequence","11.11","",""
"15/02/2020 04:00:00 - 15/02/2020 05:00:00","BZN|FI","Without sequence","11.19","",""
"15/02/2020 05:00:00 - 15/02/2020 06:00:00","BZN|FI","Without sequence","11.45","",""
"15/02/2020 06:00:00 - 15/02/2020 07:00:00","BZN|FI","Without sequence","11.46","",""
"15/02/2020 07:00:00 - 15/02/2020 08:00:00","BZN|FI","Without sequence","11.75","",""
"15/02/2020 08:00:00 - 15/02/2020 09:00:00","BZN|FI","Without sequence","12.02","",""
"15/02/2020 09:00:00 - 15/02/2020 10:00:00","BZN|FI","Without sequence","12.34","",""
"15/02/2020 10:00:00 - 15/02/2020 11:00:00","BZN|FI","Without sequence","12.52","",""
"15/02/2020 11:00:00 - 15/02/2020 12:00:00","BZN|FI","Without sequence","12.53","",""
"15/02/2020 12:00:00 - 15/02/2020 13:00:00","BZN|FI","Without sequence","12.46","",""
"15/02/2020 13:00:00 - 15/02/2020 14:00:00","BZN|FI","Without sequence","12.39","",""
"15/02/2020 14:00:00 - 15/02/2020 15:00:00","BZN|FI","Without sequence","12.36","",""
"15/02/2020 15:00:00 - 15/02/2020 16:00:00","BZN|FI","Without sequence","12.4","",""
"15/02/2020 16:00:00 - 15/02/2020 17:00:00","BZN|FI","Without sequence","22.22","",""
"15/02/2020 17:00:00 - 15/02/2020 18:00:00","BZN|FI","Without sequence","26.01","",""
"15/02/2020 18:00:00 - 15/02/2020 19:00:00","BZN|FI","Without sequence","28.59","",""
"15/02/2020 19:00:00 - 15/02/2020 20:00:00","BZN|FI","Without sequence","21.45","",""
"15/02/2020 20:00:00 - 15/02/2020 21:00:00","BZN|FI","Without sequence","11.11","",""
"15/02/2020 21:00:00 - 15/02/2020 22:00:00","BZN|FI","Without sequence","10.02","",""
"15/02/2020 22:00:00 - 15/02/2020 23:00:00","BZN|FI","Without sequence","9.31","",""
"15/02/2020 23:00:00 - 16/02/2020 00:00:00","BZN|FI","Without sequence","6.9","",""
"16/02/2020 00:00:00 - 16/02/2020 01:00:00","BZN|FI","Without sequence","9.57","",""
"16/02/2020 01:00:00 - 16/02/2020 02:00:00","BZN|FI","Without sequence","12.03","",""
"16/02/2020 02:00:00 - 16/02/2020 03:00:00","BZN|FI","Without sequence","8.73","",""
"16/02/2020 03:00:00 - 16/02/2020 04:00:00","BZN|FI","Without sequence","8.01","",""
"16/02/2020 04:00:00 - 16/02/2020 05:00:00","BZN|FI","Without sequence","7.47","",""
"16/02/2020 05:00:00 - 16/02/2020 06:00:00","BZN|FI","Without sequence","7.09","",""
"16/02/2020 06:00:00 - 16/02/2020 07:00:00","BZN|FI","Without sequence","5.96","",""
"16/02/2020 07:00:00 - 16/02/2020 08:00:00","BZN|FI","Without sequence","7.67","",""
"16/02/2020 08:00:00 - 16/02/2020 09:00:00","BZN|FI","Without sequence","8.54","",""
"16/02/2020 09:00:00 - 16/02/2020 10:00:00","BZN|FI","Without sequence","8.77","",""
"16/02/2020 10:00:00 - 16/02/2020 11:00:00","BZN|FI","Without sequence","9.27","",""
"16/02/2020 11:00:00 - 16/02/2020 12:00:00","BZN|FI","Without sequence","9.54","",""
"16/02/2020 12:00:00 - 16/02/2020 13:00:00","BZN|FI","Without sequence","9.62","",""
"16/02/2020 13:00:00 - 16/02/2020 14:00:00","BZN|FI","Without sequence","9.58","",""
"16/02/2020 14:00:00 - 16/02/2020 15:00:00","BZN|FI","Without sequence","9.19","",""
"16/02/2020 15:00:00 - 16/02/2020 16:00:00","BZN|FI","Without sequence","9.31","",""
"16/02/2020 16:00:00 - 16/02/2020 17:00:00","BZN|FI","Without sequence","9.95","",""
"16/02/2020 17:00:00 - 16/02/2020 18:00:00","BZN|FI","Without sequence","10.47","",""
"16/02/2020 18:00:00 - 16/02/2020 19:00:00","BZN|FI","Without sequence","10.5","",""
"16/02/2020 19:00:00 - 16/02/2020 20:00:00","BZN|FI","Without sequence","10.24","",""
"16/02/2020 20:00:00 - 16/02/2020 21:00:00","BZN|FI","Without sequence","9.82","",""
"16/02/2020 21:00:00 - 16/02/2020 22:00:00","BZN|FI","Without sequence","9.44","",""
"16/02/2020 22:00:00 - 16/02/2020 23:00:00","BZN|FI","Without sequence","8.79","",""
"16/02/2020 23:00:00 - 17/02/2020 00:00:00","BZN|FI","Without sequence","8.39","",""
"17/02/2020 00:00:00 - 17/02/2020 01:00:00","BZN|FI","Without sequence","4.01","",""
"17/02/2020 01:00:00 - 17/02/2020 02:00:00","BZN|FI","Without sequence","4.06","",""
"17/02/2020 02:00:00 - 17/02/2020 03:00:00","BZN|FI","Without sequence","3.89","",""
"17/02/2020 03:00:00 - 17/02/2020 04:00:00","BZN|FI","Without sequence","3.68","",""
"17/02/2020 04:00:00 - 17/02/2020 05:00:00","BZN|FI","Without sequence","4.76","",""
"17/02/2020 05:00:00 - 17/02/2020 06:00:00","BZN|FI","Without sequence","9.49","",""
"17/02/2020 06:00:00 - 17/02/2020 07:00:00","BZN|FI","Without sequence","11.17","",""
"17/02/2020 07:00:00 - 17/02/2020 08:00:00","BZN|FI","Without sequence","17.64","",""
"17/02/2020 08:00:00 - 17/02/2020 09:00:00","BZN|FI","Without sequence","15.65","",""
"17/02/2020 09:00:00 - 17/02/2020 10:00:00","BZN|FI","Without sequence","16.65","",""
"17/02/2020 10:00:00 - 17/02/2020 11:00:00","BZN|FI","Without sequence","16.85","",""
"17/02/2020 11:00:00 - 17/02/2020 12:00:00","BZN|FI","Without sequence","11.99","",""
"17/02/2020 12:00:00 - 17/02/2020 13:00:00","BZN|FI","Without sequence","11.5","",""
"17/02/2020 13:00:00 - 17/02/2020 14:00:00","BZN|FI","Without sequence","11.46","",""
"17/02/2020 14:00:00 - 17/02/2020 15:00:00","BZN|FI","Without sequence","11.48","",""
"17/02/2020 15:00:00 - 17/02/2020 16:00:00","BZN|FI","Without sequence","11.45","",""
"17/02/2020 16:00:00 - 17/02/2020 17:00:00","BZN|FI","Without sequence","14.98","",""
"17/02/2020 17:00:00 - 17/02/2020 18:00:00","BZN|FI","Without sequence","14.63","",""
"17/02/2020 18:00:00 - 17/02/2020 19:00:00","BZN|FI","Without sequence","15.85","",""
"17/02/2020 19:00:00 - 17/02/2020 20:00:00","BZN|FI","Without sequence","11.56","",""
"17/02/2020 20:00:00 - 17/02/2020 21:00:00","BZN|FI","Without sequence","11.27","",""
"17/02/2020 21:00:00 - 17/02/2020 22:00:00","BZN|FI","Without sequence","11.12","",""
"17/02/2020 22:00:00 - 17/02/2020 23:00:00","BZN|FI","Without sequence","10.84","",""
"17/02/2020 23:00:00 - 18/02/2020 00:00:00","BZN|FI","Without sequence","9.78","",""
"18/02/2020 00:00:00 - 18/02/2020 01:00:00","BZN|FI","Without sequence","9.74","",""
"18/02/2020 01:00:00 - 18/02/2020 02:00:00","BZN|FI","Without sequence","9.67","",""
"18/02/2020 02:00:00 - 18/02/2020 03:00:00","BZN|FI","Without sequence","9.0","",""
"18/02/2020 03:00:00 - 18/02/2020 04:00:00","BZN|FI","Without sequence","8.58","",""
"18/02/2020 04:00:00 - 18/02/2020 05:00:00","BZN|FI","Without sequence","8.94","",""
"18/02/2020 05:00:00 - 18/02/2020 06:00:00","BZN|FI","Without sequence","18.35","",""
"18/02/2020 06:00:00 - 18/02/2020 07:00:00","BZN|FI","Without sequence","31.02","",""
"18/02/2020 07:00:00 - 18/02/2020 08:00:00","BZN|FI","Without sequence","33.91","",""
"18/02/2020 08:00:00 - 18/02/2020 09:00:00","BZN|FI","Without sequence","38.84","",""
"18/02/2020 09:00:00 - 18/02/2020 10:00:00","BZN|FI","Without sequence","41.68","",""
"18/02/2020 10:00:00 - 18/02/2020 11:00:00","BZN|FI","Without sequence","30.91","",""
"18/02/2020 11:00:00 - 18/02/2020 12:00:00","BZN|FI","Without sequence","27.97","",""
"18/02/2020 12:00:00 - 18/02/2020 13:00:00","BZN|FI","Without sequence","27.2","",""
"18/02/2020 13:00:00 - 18/02/2020 14:00:00","BZN|FI","Without sequence","24.96","",""
"18/02/2020 14:00:00 - 18/02/2020 15:00:00","BZN|FI","Without sequence","36.88","",""
"18/02/2020 15:00:00 - 18/02/2020 16:00:00","BZN|FI","Without sequence","27.06","",""
"18/02/2020 16:00:00 - 18/02/2020 17:00:00","BZN|FI","Without sequence","36.67","",""
"18/02/2020 17:00:00 - 18/02/2020 18:00:00","BZN|FI","Without sequence","42.07","",""
"18/02/2020 18:00:00 - 18/02/2020 19:00:00","BZN|FI","Without sequence","42.01","",""
"18/02/2020 19:00:00 - 18/02/2020 20:00:00","BZN|FI","Without sequence","35.0","",""
"18/02/2020 20:00:00 - 18/02/2020 21:00:00","BZN|FI","Without sequence","18.4","",""
"18/02/2020 21:00:00 - 18/02/2020 22:00:00","BZN|FI","Without sequence","14.94","",""
"18/02/2020 22:00:00 - 18/02/2020 23:00:00","BZN|FI","Without sequence","11.25","",""
"18/02/2020 23:00:00 - 19/02/2020 00:00:00","BZN|FI","Without sequence","10.94","",""
"19/02/2020 00:00:00 - 19/02/2020 01:00:00","BZN|FI","Without sequence","10.25","",""
"19/02/2020 01:00:00 - 19/02/2020 02:00:00","BZN|FI","Without sequence","10.21","",""
"19/02/2020 02:00:00 - 19/02/2020 03:00:00","BZN|FI","Without sequence","10.33","",""
"19/02/2020 03:00:00 - 19/02/2020 04:00:00","BZN|FI","Without sequence","10.91","",""
"19/02/2020 04:00:00 - 19/02/2020 05:00:00","BZN|FI","Without sequence","11.25","",""
"19/02/2020 05:00:00 - 19/02/2020 06:00:00","BZN|FI","Without sequence","31.48","",""
"19/02/2020 06:00:00 - 19/02/2020 07:00:00","BZN|FI","Without sequence","43.96","",""
"19/02/2020 07:00:00 - 19/02/2020 08:00:00","BZN|FI","Without sequence","39.96","",""
"19/02/2020 08:00:00 - 19/02/2020 09:00:00","BZN|FI","Without sequence","46.72","",""
"19/02/2020 09:00:00 - 19/02/2020 10:00:00","BZN|FI","Without sequence","46.77","",""
"19/02/2020 10:00:00 - 19/02/2020 11:00:00","BZN|FI","Without sequence","43.97","",""
"19/02/2020 11:00:00 - 19/02/2020 12:00:00","BZN|FI","Without sequence","34.0","",""
"19/02/2020 12:00:00 - 19/02/2020 13:00:00","BZN|FI","Without sequence","27.69","",""
"19/02/2020 13:00:00 - 19/02/2020 14:00:00","BZN|FI","Without sequence","35.0","",""
"19/02/2020 14:00:00 - 19/02/2020 15:00:00","BZN|FI","Without sequence","43.93","",""
"19/02/2020 15:00:00 - 19/02/2020 16:00:00","BZN|FI","Without sequence","41.03","",""
"19/02/2020 16:00:00 - 19/02/2020 17:00:00","BZN|FI","Without sequence","43.97","",""
"19/02/2020 17:00:00 - 19/02/2020 18:00:00","BZN|FI","Without sequence","46.78","",""
"19/02/2020 18:00:00 - 19/02/2020 19:00:00","BZN|FI","Without sequence","46.76","",""
"19/02/2020 19:00:00 - 19/02/2020 20:00:00","BZN|FI","Without sequence","43.38","",""
"19/02/2020 20:00:00 - 19/02/2020 21:00:00","BZN|FI","Without sequence","36.94","",""
"19/02/2020 21:00:00 - 19/02/2020 22:00:00","BZN|FI","Without sequence","33.91","",""
"19/02/2020 22:00:00 - 19/02/2020 23:00:00","BZN|FI","Without sequence","31.33","",""
"19/02/2020 23:00:00 - 20/02/2020 00:00:00","BZN|FI","Without sequence","24.94","",""
"20/02/2020 00:00:00 - 20/02/2020 01:00:00","BZN|FI","Without sequence","24.07","",""
"20/02/2020 01:00:00 - 20/02/2020 02:00:00","BZN|FI","Without sequence","26.75","",""
"20/02/2020 02:00:00 - 20/02/2020 03:00:00","BZN|FI","Without sequence","26.24","",""
"20/02/2020 03:00:00 - 20/02/2020 04:00:00","BZN|FI","Without sequence","27.08","",""
"20/02/2020 04:00:00 - 20/02/2020 05:00:00","BZN|FI","Without sequence","26.33","",""
"20/02/2020 05:00:00 - 20/02/2020 06:00:00","BZN|FI","Without sequence","50.09","",""
"20/02/2020 06:00:00 - 20/02/2020 07:00:00","BZN|FI","Without sequence","47.06","",""
"20/02/2020 07:00:00 - 20/02/2020 08:00:00","BZN|FI","Without sequence","54.92","",""
"20/02/2020 08:00:00 - 20/02/2020 09:00:00","BZN|FI","Without sequence","58.76","",""
"20/02/2020 09:00:00 - 20/02/2020 10:00:00","BZN|FI","Without sequence","59.05","",""
"20/02/2020 10:00:00 - 20/02/2020 11:00:00","BZN|FI","Without sequence","58.72","",""
"20/02/2020 11:00:00 - 20/02/2020 12:00:00","BZN|FI","Without sequence","35.1","",""
"20/02/2020 12:00:00 - 20/02/2020 13:00:00","BZN|FI","Without sequence","25.92","",""
"20/02/2020 13:00:00 - 20/02/2020 14:00:00","BZN|FI","Without sequence","35.1","",""
"20/02/2020 14:00:00 - 20/02/2020 15:00:00","BZN|FI","Without sequence","43.92","",""
"20/02/2020 15:00:00 - 20/02/2020 16:00:00","BZN|FI","Without sequence","28.18","",""
"20/02/2020 16:00:00 - 20/02/2020 17:00:00","BZN|FI","Without sequence","28.73","",""
"20/02/2020 17:00:00 - 20/02/2020 18:00:00","BZN|FI","Without sequence","43.91","",""
"20/02/2020 18:00:00 - 20/02/2020 19:00:00","BZN|FI","Without sequence","43.9","",""
"20/02/2020 19:00:00 - 20/02/2020 20:00:00","BZN|FI","Without sequence","15.09","",""
"20/02/2020 20:00:00 - 20/02/2020 21:00:00","BZN|FI","Without sequence","9.77","",""
"20/02/2020 21:00:00 - 20/02/2020 22:00:00","BZN|FI","Without sequence","9.3","",""
"20/02/2020 22:00:00 - 20/02/2020 23:00:00","BZN|FI","Without sequence","8.8","",""
"20/02/2020 23:00:00 - 21/02/2020 00:00:00","BZN|FI","Without sequence","8.03","",""
"21/02/2020 00:00:00 - 21/02/2020 01:00:00","BZN|FI","Without sequence","8.28","",""
"21/02/2020 01:00:00 - 21/02/2020 02:00:00","BZN|FI","Without sequence","7.6","",""
"21/02/2020 02:00:00 - 21/02/2020 03:00:00","BZN|FI","Without sequence","7.37","",""
"21/02/2020 03:00:00 - 21/02/2020 04:00:00","BZN|FI","Without sequence","7.94","",""
"21/02/2020 04:00:00 - 21/02/2020 05:00:00","BZN|FI","Without sequence","8.47","",""
"21/02/2020 05:00:00 - 21/02/2020 06:00:00","BZN|FI","Without sequence","16.08","",""
"21/02/2020 06:00:00 - 21/02/2020 07:00:00","BZN|FI","Without sequence","15.96","",""
"21/02/2020 07:00:00 - 21/02/2020 08:00:00","BZN|FI","Without sequence","17.68","",""
"21/02/2020 08:00:00 - 21/02/2020 09:00:00","BZN|FI","Without sequence","21.98","",""
"21/02/2020 09:00:00 - 21/02/2020 10:00:00","BZN|FI","Without sequence","14.84","",""
"21/02/2020 10:00:00 - 21/02/2020 11:00:00","BZN|FI","Without sequence","16.77","",""
"21/02/2020 11:00:00 - 21/02/2020 12:00:00","BZN|FI","Without sequence","18.21","",""
"21/02/2020 12:00:00 - 21/02/2020 13:00:00","BZN|FI","Without sequence","21.84","",""
"21/02/2020 13:00:00 - 21/02/2020 14:00:00","BZN|FI","Without sequence","19.52","",""
"21/02/2020 14:00:00 - 21/02/2020 15:00:00","BZN|FI","Without sequence","16.94","",""
"21/02/2020 15:00:00 - 21/02/2020 16:00:00","BZN|FI","Without sequence","12.91","",""
"21/02/2020 16:00:00 - 21/02/2020 17:00:00","BZN|FI","Without sequence","20.83","",""
"21/02/2020 17:00:00 - 21/02/2020 18:00:00","BZN|FI","Without sequence","31.13","",""
"21/02/2020 18:00:00 - 21/02/2020 19:00:00","BZN|FI","Without sequence","30.62","",""
"21/02/2020 19:00:00 - 21/02/2020 20:00:00","BZN|FI","Without sequence","16.91","",""
