"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"18/09/2022 18:00:00 - 18/09/2022 19:00:00","BZN|FI","Without sequence","182.5","",""
"18/09/2022 19:00:00 - 18/09/2022 20:00:00","BZN|FI","Without sequence","201.92","",""
"18/09/2022 20:00:00 - 18/09/2022 21:00:00","BZN|FI","Without sequence","210.07","",""
"18/09/2022 21:00:00 - 18/09/2022 22:00:00","BZN|FI","Without sequence","182.75","",""
"18/09/2022 22:00:00 - 18/09/2022 23:00:00","BZN|FI","Without sequence","150.0","",""
"18/09/2022 23:00:00 - 19/09/2022 00:00:00","BZN|FI","Without sequence","106.7","",""
"19/09/2022 00:00:00 - 19/09/2022 01:00:00","BZN|FI","Without sequence","31.84","",""
"19/09/2022 01:00:00 - 19/09/2022 02:00:00","BZN|FI","Without sequence","29.71","",""
"19/09/2022 02:00:00 - 19/09/2022 03:00:00","BZN|FI","Without sequence","27.77","",""
"19/09/2022 03:00:00 - 19/09/2022 04:00:00","BZN|FI","Without sequence","25.48","",""
"19/09/2022 04:00:00 - 19/09/2022 05:00:00","BZN|FI","Without sequence","27.95","",""
"19/09/2022 05:00:00 - 19/09/2022 06:00:00","BZN|FI","Without sequence","32.39","",""
"19/09/2022 06:00:00 - 19/09/2022 07:00:00","BZN|FI","Without sequence","119.02","",""
"19/09/2022 07:00:00 - 19/09/2022 08:00:00","BZN|FI","Without sequence","264.55","",""
"19/09/2022 08:00:00 - 19/09/2022 09:00:00","BZN|FI","Without sequence","239.87","",""
"19/09/2022 09:00:00 - 19/09/2022 10:00:00","BZN|FI","Without sequence","231.75","",""
"19/09/2022 10:00:00 - 19/09/2022 11:00:00","BZN|FI","Without sequence","232.35","",""
"19/09/2022 11:00:00 - 19/09/2022 12:00:00","BZN|FI","Without sequence","225.15","",""
"19/09/2022 12:00:00 - 19/09/2022 13:00:00","BZN|FI","Without sequence","186.2","",""
"19/09/2022 13:00:00 - 19/09/2022 14:00:00","BZN|FI","Without sequence","149.67","",""
"19/09/2022 14:00:00 - 19/09/2022 15:00:00","BZN|FI","Without sequence","136.69","",""
"19/09/2022 15:00:00 - 19/09/2022 16:00:00","BZN|FI","Without sequence","119.97","",""
"19/09/2022 16:00:00 - 19/09/2022 17:00:00","BZN|FI","Without sequence","111.96","",""
"19/09/2022 17:00:00 - 19/09/2022 18:00:00","BZN|FI","Without sequence","39.99","",""
"19/09/2022 18:00:00 - 19/09/2022 19:00:00","BZN|FI","Without sequence","36.87","",""
"19/09/2022 19:00:00 - 19/09/2022 20:00:00","BZN|FI","Without sequence","41.25","",""
"19/09/2022 20:00:00 - 19/09/2022 21:00:00","BZN|FI","Without sequence","35.89","",""
"19/09/2022 21:00:00 - 19/09/2022 22:00:00","BZN|FI","Without sequence","32.52","",""
"19/09/2022 22:00:00 - 19/09/2022 23:00:00","BZN|FI","Without sequence","24.33","",""
"19/09/2022 23:00:00 - 20/09/2022 00:00:00","BZN|FI","Without sequence","14.65","",""
"20/09/2022 00:00:00 - 20/09/2022 01:00:00","BZN|FI","Without sequence","12.83","",""
"20/09/2022 01:00:00 - 20/09/2022 02:00:00","BZN|FI","Without sequence","9.33","",""
"20/09/2022 02:00:00 - 20/09/2022 03:00:00","BZN|FI","Without sequence","8.74","",""
"20/09/2022 03:00:00 - 20/09/2022 04:00:00","BZN|FI","Without sequence","9.91","",""
"20/09/2022 04:00:00 - 20/09/2022 05:00:00","BZN|FI","Without sequence","19.4","",""
"20/09/2022 05:00:00 - 20/09/2022 06:00:00","BZN|FI","Without sequence","25.0","",""
"20/09/2022 06:00:00 - 20/09/2022 07:00:00","BZN|FI","Without sequence","31.09","",""
"20/09/2022 07:00:00 - 20/09/2022 08:00:00","BZN|FI","Without sequence","38.31","",""
"20/09/2022 08:00:00 - 20/09/2022 09:00:00","BZN|FI","Without sequence","45.54","",""
"20/09/2022 09:00:00 - 20/09/2022 10:00:00","BZN|FI","Without sequence","62.59","",""
"20/09/2022 10:00:00 - 20/09/2022 11:00:00","BZN|FI","Without sequence","92.89","",""
"20/09/2022 11:00:00 - 20/09/2022 12:00:00","BZN|FI","Without sequence","103.39","",""
"20/09/2022 12:00:00 - 20/09/2022 13:00:00","BZN|FI","Without sequence","103.35","",""
"20/09/2022 13:00:00 - 20/09/2022 14:00:00","BZN|FI","Without sequence","109.52","",""
"20/09/2022 14:00:00 - 20/09/2022 15:00:00","BZN|FI","Without sequence","114.59","",""
"20/09/2022 15:00:00 - 20/09/2022 16:00:00","BZN|FI","Without sequence","154.15","",""
"20/09/2022 16:00:00 - 20/09/2022 17:00:00","BZN|FI","Without sequence","180.48","",""
"20/09/2022 17:00:00 - 20/09/2022 18:00:00","BZN|FI","Without sequence","196.08","",""
"20/09/2022 18:00:00 - 20/09/2022 19:00:00","BZN|FI","Without sequence","206.71","",""
"20/09/2022 19:00:00 - 20/09/2022 20:00:00","BZN|FI","Without sequence","217.75","",""
"20/09/2022 20:00:00 - 20/09/2022 21:00:00","BZN|FI","Without sequence","204.23","",""
"20/09/2022 21:00:00 - 20/09/2022 22:00:00","BZN|FI","Without sequence","206.4","",""
"20/09/2022 22:00:00 - 20/09/2022 23:00:00","BZN|FI","Without sequence","199.99","",""
"20/09/2022 23:00:00 - 21/09/2022 00:00:00","BZN|FI","Without sequence","155.65","",""
"21/09/2022 00:00:00 - 21/09/2022 01:00:00","BZN|FI","Without sequence","204.96","",""
"21/09/2022 01:00:00 - 21/09/2022 02:00:00","BZN|FI","Without sequence","192.84","",""
"21/09/2022 02:00:00 - 21/09/2022 03:00:00","BZN|FI","Without sequence","219.4","",""
"21/09/2022 03:00:00 - 21/09/2022 04:00:00","BZN|FI","Without sequence","224.99","",""
"21/09/2022 04:00:00 - 21/09/2022 05:00:00","BZN|FI","Without sequence","257.34","",""
"21/09/2022 05:00:00 - 21/09/2022 06:00:00","BZN|FI","Without sequence","340.94","",""
"21/09/2022 06:00:00 - 21/09/2022 07:00:00","BZN|FI","Without sequence","416.76","",""
"21/09/2022 07:00:00 - 21/09/2022 08:00:00","BZN|FI","Without sequence","526.49","",""
"21/09/2022 08:00:00 - 21/09/2022 09:00:00","BZN|FI","Without sequence","527.66","",""
"21/09/2022 09:00:00 - 21/09/2022 10:00:00","BZN|FI","Without sequence","427.1","",""
"21/09/2022 10:00:00 - 21/09/2022 11:00:00","BZN|FI","Without sequence","360.12","",""
"21/09/2022 11:00:00 - 21/09/2022 12:00:00","BZN|FI","Without sequence","321.62","",""
"21/09/2022 12:00:00 - 21/09/2022 13:00:00","BZN|FI","Without sequence","298.37","",""
"21/09/2022 13:00:00 - 21/09/2022 14:00:00","BZN|FI","Without sequence","302.26","",""
"21/09/2022 14:00:00 - 21/09/2022 15:00:00","BZN|FI","Without sequence","311.38","",""
"21/09/2022 15:00:00 - 21/09/2022 16:00:00","BZN|FI","Without sequence","329.9","",""
"21/09/2022 16:00:00 - 21/09/2022 17:00:00","BZN|FI","Without sequence","303.95","",""
"21/09/2022 17:00:00 - 21/09/2022 18:00:00","BZN|FI","Without sequence","297.3","",""
"21/09/2022 18:00:00 - 21/09/2022 19:00:00","BZN|FI","Without sequence","455.43","",""
"21/09/2022 19:00:00 - 21/09/2022 20:00:00","BZN|FI","Without sequence","408.51","",""
"21/09/2022 20:00:00 - 21/09/2022 21:00:00","BZN|FI","Without sequence","270.03","",""
"21/09/2022 21:00:00 - 21/09/2022 22:00:00","BZN|FI","Without sequence","402.94","",""
"21/09/2022 22:00:00 - 21/09/2022 23:00:00","BZN|FI","Without sequence","300.0","",""
"21/09/2022 23:00:00 - 22/09/2022 00:00:00","BZN|FI","Without sequence","210.81","",""
"22/09/2022 00:00:00 - 22/09/2022 01:00:00","BZN|FI","Without sequence","148.8","",""
"22/09/2022 01:00:00 - 22/09/2022 02:00:00","BZN|FI","Without sequence","71.37","",""
"22/09/2022 02:00:00 - 22/09/2022 03:00:00","BZN|FI","Without sequence","68.03","",""
"22/09/2022 03:00:00 - 22/09/2022 04:00:00","BZN|FI","Without sequence","66.02","",""
"22/09/2022 04:00:00 - 22/09/2022 05:00:00","BZN|FI","Without sequence","132.57","",""
"22/09/2022 05:00:00 - 22/09/2022 06:00:00","BZN|FI","Without sequence","229.93","",""
"22/09/2022 06:00:00 - 22/09/2022 07:00:00","BZN|FI","Without sequence","368.67","",""
"22/09/2022 07:00:00 - 22/09/2022 08:00:00","BZN|FI","Without sequence","469.64","",""
"22/09/2022 08:00:00 - 22/09/2022 09:00:00","BZN|FI","Without sequence","475.06","",""
"22/09/2022 09:00:00 - 22/09/2022 10:00:00","BZN|FI","Without sequence","387.88","",""
"22/09/2022 10:00:00 - 22/09/2022 11:00:00","BZN|FI","Without sequence","333.9","",""
"22/09/2022 11:00:00 - 22/09/2022 12:00:00","BZN|FI","Without sequence","301.0","",""
"22/09/2022 12:00:00 - 22/09/2022 13:00:00","BZN|FI","Without sequence","294.36","",""
"22/09/2022 13:00:00 - 22/09/2022 14:00:00","BZN|FI","Without sequence","275.84","",""
"22/09/2022 14:00:00 - 22/09/2022 15:00:00","BZN|FI","Without sequence","288.07","",""
"22/09/2022 15:00:00 - 22/09/2022 16:00:00","BZN|FI","Without sequence","310.94","",""
"22/09/2022 16:00:00 - 22/09/2022 17:00:00","BZN|FI","Without sequence","367.87","",""
"22/09/2022 17:00:00 - 22/09/2022 18:00:00","BZN|FI","Without sequence","408.87","",""
"22/09/2022 18:00:00 - 22/09/2022 19:00:00","BZN|FI","Without sequence","409.02","",""
"22/09/2022 19:00:00 - 22/09/2022 20:00:00","BZN|FI","Without sequence","330.0","",""
"22/09/2022 20:00:00 - 22/09/2022 21:00:00","BZN|FI","Without sequence","221.05","",""
"22/09/2022 21:00:00 - 22/09/2022 22:00:00","BZN|FI","Without sequence","200.98","",""
"22/09/2022 22:00:00 - 22/09/2022 23:00:00","BZN|FI","Without sequence","135.9","",""
"22/09/2022 23:00:00 - 23/09/2022 00:00:00","BZN|FI","Without sequence","48.71","",""
"23/09/2022 00:00:00 - 23/09/2022 01:00:00","BZN|FI","Without sequence","50.06","",""
"23/09/2022 01:00:00 - 23/09/2022 02:00:00","BZN|FI","Without sequence","46.9","",""
"23/09/2022 02:00:00 - 23/09/2022 03:00:00","BZN|FI","Without sequence","47.15","",""
"23/09/2022 03:00:00 - 23/09/2022 04:00:00","BZN|FI","Without sequence","49.7","",""
"23/09/2022 04:00:00 - 23/09/2022 05:00:00","BZN|FI","Without sequence","51.79","",""
"23/09/2022 05:00:00 - 23/09/2022 06:00:00","BZN|FI","Without sequence","68.23","",""
"23/09/2022 06:00:00 - 23/09/2022 07:00:00","BZN|FI","Without sequence","250.0","",""
"23/09/2022 07:00:00 - 23/09/2022 08:00:00","BZN|FI","Without sequence","246.59","",""
"23/09/2022 08:00:00 - 23/09/2022 09:00:00","BZN|FI","Without sequence","280.71","",""
"23/09/2022 09:00:00 - 23/09/2022 10:00:00","BZN|FI","Without sequence","361.97","",""
"23/09/2022 10:00:00 - 23/09/2022 11:00:00","BZN|FI","Without sequence","350.92","",""
"23/09/2022 11:00:00 - 23/09/2022 12:00:00","BZN|FI","Without sequence","338.56","",""
"23/09/2022 12:00:00 - 23/09/2022 13:00:00","BZN|FI","Without sequence","318.16","",""
"23/09/2022 13:00:00 - 23/09/2022 14:00:00","BZN|FI","Without sequence","295.3","",""
"23/09/2022 14:00:00 - 23/09/2022 15:00:00","BZN|FI","Without sequence","317.12","",""
"23/09/2022 15:00:00 - 23/09/2022 16:00:00","BZN|FI","Without sequence","314.97","",""
"23/09/2022 16:00:00 - 23/09/2022 17:00:00","BZN|FI","Without sequence","283.67","",""
"23/09/2022 17:00:00 - 23/09/2022 18:00:00","BZN|FI","Without sequence","271.59","",""
"23/09/2022 18:00:00 - 23/09/2022 19:00:00","BZN|FI","Without sequence","241.56","",""
"23/09/2022 19:00:00 - 23/09/2022 20:00:00","BZN|FI","Without sequence","220.42","",""
"23/09/2022 20:00:00 - 23/09/2022 21:00:00","BZN|FI","Without sequence","185.43","",""
"23/09/2022 21:00:00 - 23/09/2022 22:00:00","BZN|FI","Without sequence","160.2","",""
"23/09/2022 22:00:00 - 23/09/2022 23:00:00","BZN|FI","Without sequence","70.51","",""
"23/09/2022 23:00:00 - 24/09/2022 00:00:00","BZN|FI","Without sequence","57.24","",""
"24/09/2022 00:00:00 - 24/09/2022 01:00:00","BZN|FI","Without sequence","61.16","",""
"24/09/2022 01:00:00 - 24/09/2022 02:00:00","BZN|FI","Without sequence","59.67","",""
"24/09/2022 02:00:00 - 24/09/2022 03:00:00","BZN|FI","Without sequence","60.06","",""
"24/09/2022 03:00:00 - 24/09/2022 04:00:00","BZN|FI","Without sequence","60.66","",""
"24/09/2022 04:00:00 - 24/09/2022 05:00:00","BZN|FI","Without sequence","64.07","",""
"24/09/2022 05:00:00 - 24/09/2022 06:00:00","BZN|FI","Without sequence","65.68","",""
"24/09/2022 06:00:00 - 24/09/2022 07:00:00","BZN|FI","Without sequence","67.13","",""
"24/09/2022 07:00:00 - 24/09/2022 08:00:00","BZN|FI","Without sequence","70.11","",""
"24/09/2022 08:00:00 - 24/09/2022 09:00:00","BZN|FI","Without sequence","175.53","",""
"24/09/2022 09:00:00 - 24/09/2022 10:00:00","BZN|FI","Without sequence","238.99","",""
"24/09/2022 10:00:00 - 24/09/2022 11:00:00","BZN|FI","Without sequence","254.95","",""
"24/09/2022 11:00:00 - 24/09/2022 12:00:00","BZN|FI","Without sequence","235.05","",""
"24/09/2022 12:00:00 - 24/09/2022 13:00:00","BZN|FI","Without sequence","235.86","",""
"24/09/2022 13:00:00 - 24/09/2022 14:00:00","BZN|FI","Without sequence","243.84","",""
"24/09/2022 14:00:00 - 24/09/2022 15:00:00","BZN|FI","Without sequence","248.95","",""
"24/09/2022 15:00:00 - 24/09/2022 16:00:00","BZN|FI","Without sequence","251.29","",""
"24/09/2022 16:00:00 - 24/09/2022 17:00:00","BZN|FI","Without sequence","309.17","",""
"24/09/2022 17:00:00 - 24/09/2022 18:00:00","BZN|FI","Without sequence","359.64","",""
"24/09/2022 18:00:00 - 24/09/2022 19:00:00","BZN|FI","Without sequence","379.18","",""
"24/09/2022 19:00:00 - 24/09/2022 20:00:00","BZN|FI","Without sequence","392.7","",""
"24/09/2022 20:00:00 - 24/09/2022 21:00:00","BZN|FI","Without sequence","275.06","",""
"24/09/2022 21:00:00 - 24/09/2022 22:00:00","BZN|FI","Without sequence","251.85","",""
"24/09/2022 22:00:00 - 24/09/2022 23:00:00","BZN|FI","Without sequence","199.3","",""
"24/09/2022 23:00:00 - 25/09/2022 00:00:00","BZN|FI","Without sequence","129.88","",""
"25/09/2022 00:00:00 - 25/09/2022 01:00:00","BZN|FI","Without sequence","89.0","",""
"25/09/2022 01:00:00 - 25/09/2022 02:00:00","BZN|FI","Without sequence","80.55","",""
"25/09/2022 02:00:00 - 25/09/2022 03:00:00","BZN|FI","Without sequence","78.71","",""
"25/09/2022 03:00:00 - 25/09/2022 04:00:00","BZN|FI","Without sequence","77.54","",""
"25/09/2022 04:00:00 - 25/09/2022 05:00:00","BZN|FI","Without sequence","80.94","",""
"25/09/2022 05:00:00 - 25/09/2022 06:00:00","BZN|FI","Without sequence","116.97","",""
"25/09/2022 06:00:00 - 25/09/2022 07:00:00","BZN|FI","Without sequence","122.17","",""
"25/09/2022 07:00:00 - 25/09/2022 08:00:00","BZN|FI","Without sequence","136.52","",""
"25/09/2022 08:00:00 - 25/09/2022 09:00:00","BZN|FI","Without sequence","195.21","",""
"25/09/2022 09:00:00 - 25/09/2022 10:00:00","BZN|FI","Without sequence","214.32","",""
"25/09/2022 10:00:00 - 25/09/2022 11:00:00","BZN|FI","Without sequence","243.27","",""
"25/09/2022 11:00:00 - 25/09/2022 12:00:00","BZN|FI","Without sequence","253.61","",""
"25/09/2022 12:00:00 - 25/09/2022 13:00:00","BZN|FI","Without sequence","215.54","",""
"25/09/2022 13:00:00 - 25/09/2022 14:00:00","BZN|FI","Without sequence","227.8","",""
"25/09/2022 14:00:00 - 25/09/2022 15:00:00","BZN|FI","Without sequence","206.27","",""
"25/09/2022 15:00:00 - 25/09/2022 16:00:00","BZN|FI","Without sequence","213.34","",""
"25/09/2022 16:00:00 - 25/09/2022 17:00:00","BZN|FI","Without sequence","229.38","",""
"25/09/2022 17:00:00 - 25/09/2022 18:00:00","BZN|FI","Without sequence","320.25","",""
"25/09/2022 18:00:00 - 25/09/2022 19:00:00","BZN|FI","Without sequence","351.14","",""
"25/09/2022 19:00:00 - 25/09/2022 20:00:00","BZN|FI","Without sequence","357.58","",""
"25/09/2022 20:00:00 - 25/09/2022 21:00:00","BZN|FI","Without sequence","320.85","",""
"25/09/2022 21:00:00 - 25/09/2022 22:00:00","BZN|FI","Without sequence","213.62","",""
"25/09/2022 22:00:00 - 25/09/2022 23:00:00","BZN|FI","Without sequence","122.15","",""
"25/09/2022 23:00:00 - 26/09/2022 00:00:00","BZN|FI","Without sequence","42.91","",""
"26/09/2022 00:00:00 - 26/09/2022 01:00:00","BZN|FI","Without sequence","125.02","",""
"26/09/2022 01:00:00 - 26/09/2022 02:00:00","BZN|FI","Without sequence","60.59","",""
"26/09/2022 02:00:00 - 26/09/2022 03:00:00","BZN|FI","Without sequence","53.37","",""
"26/09/2022 03:00:00 - 26/09/2022 04:00:00","BZN|FI","Without sequence","56.08","",""
"26/09/2022 04:00:00 - 26/09/2022 05:00:00","BZN|FI","Without sequence","79.07","",""
"26/09/2022 05:00:00 - 26/09/2022 06:00:00","BZN|FI","Without sequence","119.98","",""
"26/09/2022 06:00:00 - 26/09/2022 07:00:00","BZN|FI","Without sequence","282.54","",""
"26/09/2022 07:00:00 - 26/09/2022 08:00:00","BZN|FI","Without sequence","325.88","",""
"26/09/2022 08:00:00 - 26/09/2022 09:00:00","BZN|FI","Without sequence","329.99","",""
"26/09/2022 09:00:00 - 26/09/2022 10:00:00","BZN|FI","Without sequence","295.49","",""
"26/09/2022 10:00:00 - 26/09/2022 11:00:00","BZN|FI","Without sequence","284.65","",""
"26/09/2022 11:00:00 - 26/09/2022 12:00:00","BZN|FI","Without sequence","272.9","",""
"26/09/2022 12:00:00 - 26/09/2022 13:00:00","BZN|FI","Without sequence","275.75","",""
"26/09/2022 13:00:00 - 26/09/2022 14:00:00","BZN|FI","Without sequence","283.92","",""
"26/09/2022 14:00:00 - 26/09/2022 15:00:00","BZN|FI","Without sequence","283.97","",""
"26/09/2022 15:00:00 - 26/09/2022 16:00:00","BZN|FI","Without sequence","244.54","",""
"26/09/2022 16:00:00 - 26/09/2022 17:00:00","BZN|FI","Without sequence","199.37","",""
"26/09/2022 17:00:00 - 26/09/2022 18:00:00","BZN|FI","Without sequence","180.01","",""
"26/09/2022 18:00:00 - 26/09/2022 19:00:00","BZN|FI","Without sequence","187.85","",""
"26/09/2022 19:00:00 - 26/09/2022 20:00:00","BZN|FI","Without sequence","188.18","",""
"26/09/2022 20:00:00 - 26/09/2022 21:00:00","BZN|FI","Without sequence","163.21","",""
"26/09/2022 21:00:00 - 26/09/2022 22:00:00","BZN|FI","Without sequence","103.81","",""
"26/09/2022 22:00:00 - 26/09/2022 23:00:00","BZN|FI","Without sequence","110.02","",""
"26/09/2022 23:00:00 - 27/09/2022 00:00:00","BZN|FI","Without sequence","18.77","",""
"27/09/2022 00:00:00 - 27/09/2022 01:00:00","BZN|FI","Without sequence","13.93","",""
"27/09/2022 01:00:00 - 27/09/2022 02:00:00","BZN|FI","Without sequence","13.0","",""
"27/09/2022 02:00:00 - 27/09/2022 03:00:00","BZN|FI","Without sequence","12.66","",""
"27/09/2022 03:00:00 - 27/09/2022 04:00:00","BZN|FI","Without sequence","12.97","",""
"27/09/2022 04:00:00 - 27/09/2022 05:00:00","BZN|FI","Without sequence","14.32","",""
"27/09/2022 05:00:00 - 27/09/2022 06:00:00","BZN|FI","Without sequence","47.78","",""
"27/09/2022 06:00:00 - 27/09/2022 07:00:00","BZN|FI","Without sequence","170.55","",""
"27/09/2022 07:00:00 - 27/09/2022 08:00:00","BZN|FI","Without sequence","89.92","",""
"27/09/2022 08:00:00 - 27/09/2022 09:00:00","BZN|FI","Without sequence","132.5","",""
"27/09/2022 09:00:00 - 27/09/2022 10:00:00","BZN|FI","Without sequence","162.78","",""
"27/09/2022 10:00:00 - 27/09/2022 11:00:00","BZN|FI","Without sequence","187.77","",""
"27/09/2022 11:00:00 - 27/09/2022 12:00:00","BZN|FI","Without sequence","201.01","",""
"27/09/2022 12:00:00 - 27/09/2022 13:00:00","BZN|FI","Without sequence","210.01","",""
"27/09/2022 13:00:00 - 27/09/2022 14:00:00","BZN|FI","Without sequence","200.01","",""
"27/09/2022 14:00:00 - 27/09/2022 15:00:00","BZN|FI","Without sequence","214.86","",""
"27/09/2022 15:00:00 - 27/09/2022 16:00:00","BZN|FI","Without sequence","200.01","",""
"27/09/2022 16:00:00 - 27/09/2022 17:00:00","BZN|FI","Without sequence","214.82","",""
"27/09/2022 17:00:00 - 27/09/2022 18:00:00","BZN|FI","Without sequence","203.91","",""
"27/09/2022 18:00:00 - 27/09/2022 19:00:00","BZN|FI","Without sequence","214.83","",""
"27/09/2022 19:00:00 - 27/09/2022 20:00:00","BZN|FI","Without sequence","199.49","",""
"27/09/2022 20:00:00 - 27/09/2022 21:00:00","BZN|FI","Without sequence","177.12","",""
"27/09/2022 21:00:00 - 27/09/2022 22:00:00","BZN|FI","Without sequence","148.35","",""
"27/09/2022 22:00:00 - 27/09/2022 23:00:00","BZN|FI","Without sequence","119.98","",""
"27/09/2022 23:00:00 - 28/09/2022 00:00:00","BZN|FI","Without sequence","86.26","",""
"28/09/2022 00:00:00 - 28/09/2022 01:00:00","BZN|FI","Without sequence","97.15","",""
"28/09/2022 01:00:00 - 28/09/2022 02:00:00","BZN|FI","Without sequence","85.48","",""
"28/09/2022 02:00:00 - 28/09/2022 03:00:00","BZN|FI","Without sequence","78.04","",""
"28/09/2022 03:00:00 - 28/09/2022 04:00:00","BZN|FI","Without sequence","80.45","",""
"28/09/2022 04:00:00 - 28/09/2022 05:00:00","BZN|FI","Without sequence","120.75","",""
"28/09/2022 05:00:00 - 28/09/2022 06:00:00","BZN|FI","Without sequence","233.08","",""
"28/09/2022 06:00:00 - 28/09/2022 07:00:00","BZN|FI","Without sequence","322.7","",""
"28/09/2022 07:00:00 - 28/09/2022 08:00:00","BZN|FI","Without sequence","313.36","",""
"28/09/2022 08:00:00 - 28/09/2022 09:00:00","BZN|FI","Without sequence","350.0","",""
"28/09/2022 09:00:00 - 28/09/2022 10:00:00","BZN|FI","Without sequence","373.91","",""
"28/09/2022 10:00:00 - 28/09/2022 11:00:00","BZN|FI","Without sequence","358.62","",""
"28/09/2022 11:00:00 - 28/09/2022 12:00:00","BZN|FI","Without sequence","381.49","",""
"28/09/2022 12:00:00 - 28/09/2022 13:00:00","BZN|FI","Without sequence","361.88","",""
"28/09/2022 13:00:00 - 28/09/2022 14:00:00","BZN|FI","Without sequence","349.04","",""
"28/09/2022 14:00:00 - 28/09/2022 15:00:00","BZN|FI","Without sequence","321.72","",""
"28/09/2022 15:00:00 - 28/09/2022 16:00:00","BZN|FI","Without sequence","356.92","",""
"28/09/2022 16:00:00 - 28/09/2022 17:00:00","BZN|FI","Without sequence","346.17","",""
"28/09/2022 17:00:00 - 28/09/2022 18:00:00","BZN|FI","Without sequence","303.19","",""
"28/09/2022 18:00:00 - 28/09/2022 19:00:00","BZN|FI","Without sequence","369.0","",""
"28/09/2022 19:00:00 - 28/09/2022 20:00:00","BZN|FI","Without sequence","250.57","",""
"28/09/2022 20:00:00 - 28/09/2022 21:00:00","BZN|FI","Without sequence","189.66","",""
"28/09/2022 21:00:00 - 28/09/2022 22:00:00","BZN|FI","Without sequence","167.26","",""
"28/09/2022 22:00:00 - 28/09/2022 23:00:00","BZN|FI","Without sequence","119.93","",""
"28/09/2022 23:00:00 - 29/09/2022 00:00:00","BZN|FI","Without sequence","60.17","",""
"29/09/2022 00:00:00 - 29/09/2022 01:00:00","BZN|FI","Without sequence","50.66","",""
"29/09/2022 01:00:00 - 29/09/2022 02:00:00","BZN|FI","Without sequence","51.8","",""
"29/09/2022 02:00:00 - 29/09/2022 03:00:00","BZN|FI","Without sequence","52.94","",""
"29/09/2022 03:00:00 - 29/09/2022 04:00:00","BZN|FI","Without sequence","50.47","",""
"29/09/2022 04:00:00 - 29/09/2022 05:00:00","BZN|FI","Without sequence","56.49","",""
"29/09/2022 05:00:00 - 29/09/2022 06:00:00","BZN|FI","Without sequence","176.72","",""
"29/09/2022 06:00:00 - 29/09/2022 07:00:00","BZN|FI","Without sequence","238.99","",""
"29/09/2022 07:00:00 - 29/09/2022 08:00:00","BZN|FI","Without sequence","323.68","",""
"29/09/2022 08:00:00 - 29/09/2022 09:00:00","BZN|FI","Without sequence","329.9","",""
"29/09/2022 09:00:00 - 29/09/2022 10:00:00","BZN|FI","Without sequence","294.79","",""
"29/09/2022 10:00:00 - 29/09/2022 11:00:00","BZN|FI","Without sequence","320.58","",""
"29/09/2022 11:00:00 - 29/09/2022 12:00:00","BZN|FI","Without sequence","312.12","",""
"29/09/2022 12:00:00 - 29/09/2022 13:00:00","BZN|FI","Without sequence","290.93","",""
"29/09/2022 13:00:00 - 29/09/2022 14:00:00","BZN|FI","Without sequence","269.66","",""
"29/09/2022 14:00:00 - 29/09/2022 15:00:00","BZN|FI","Without sequence","186.28","",""
"29/09/2022 15:00:00 - 29/09/2022 16:00:00","BZN|FI","Without sequence","209.96","",""
"29/09/2022 16:00:00 - 29/09/2022 17:00:00","BZN|FI","Without sequence","242.84","",""
"29/09/2022 17:00:00 - 29/09/2022 18:00:00","BZN|FI","Without sequence","312.51","",""
"29/09/2022 18:00:00 - 29/09/2022 19:00:00","BZN|FI","Without sequence","365.55","",""
"29/09/2022 19:00:00 - 29/09/2022 20:00:00","BZN|FI","Without sequence","359.94","",""
"29/09/2022 20:00:00 - 29/09/2022 21:00:00","BZN|FI","Without sequence","294.35","",""
"29/09/2022 21:00:00 - 29/09/2022 22:00:00","BZN|FI","Without sequence","245.97","",""
"29/09/2022 22:00:00 - 29/09/2022 23:00:00","BZN|FI","Without sequence","197.91","",""
"29/09/2022 23:00:00 - 30/09/2022 00:00:00","BZN|FI","Without sequence","163.58","",""
"30/09/2022 00:00:00 - 30/09/2022 01:00:00","BZN|FI","Without sequence","152.25","",""
"30/09/2022 01:00:00 - 30/09/2022 02:00:00","BZN|FI","Without sequence","151.72","",""
"30/09/2022 02:00:00 - 30/09/2022 03:00:00","BZN|FI","Without sequence","158.04","",""
"30/09/2022 03:00:00 - 30/09/2022 04:00:00","BZN|FI","Without sequence","172.81","",""
"30/09/2022 04:00:00 - 30/09/2022 05:00:00","BZN|FI","Without sequence","213.21","",""
"30/09/2022 05:00:00 - 30/09/2022 06:00:00","BZN|FI","Without sequence","329.43","",""
"30/09/2022 06:00:00 - 30/09/2022 07:00:00","BZN|FI","Without sequence","434.05","",""
"30/09/2022 07:00:00 - 30/09/2022 08:00:00","BZN|FI","Without sequence","524.0","",""
"30/09/2022 08:00:00 - 30/09/2022 09:00:00","BZN|FI","Without sequence","542.3","",""
"30/09/2022 09:00:00 - 30/09/2022 10:00:00","BZN|FI","Without sequence","444.43","",""
"30/09/2022 10:00:00 - 30/09/2022 11:00:00","BZN|FI","Without sequence","409.27","",""
"30/09/2022 11:00:00 - 30/09/2022 12:00:00","BZN|FI","Without sequence","342.52","",""
"30/09/2022 12:00:00 - 30/09/2022 13:00:00","BZN|FI","Without sequence","326.13","",""
"30/09/2022 13:00:00 - 30/09/2022 14:00:00","BZN|FI","Without sequence","356.61","",""
